"mu","lambda1","lambda2","q12","q21"
0.0115567457590399,0.00159593790367011,1.02907445315239,6.81359631702624,11.0001527632389
0.0132617269228842,0.000378367051618315,1.02393712607411,6.14565689064882,9.82262969881186
0.0193851951647822,7.25868785574235e-05,1.02435485938027,6.36748586799338,9.96125758579735
0.00358329694271747,0.00241315956401967,0.99444846909335,6.22316728433914,9.88128424576287
0.00294635087012161,0.00634075381977317,1.03657498490187,6.0354388389384,9.89522853540991
0.000980571787290266,0.00216777108516173,1.04128658310658,5.90755131605708,9.61908484184193
0.00281414198786524,0.0285696223399334,1.15260604012417,4.67929289487818,9.12485813646204
0.00732342245118224,0.0091559324606105,1.17862888915617,5.04880763842355,9.78949264873377
0.0179656587625859,0.00960667693747585,1.17668272173368,4.98372772029232,9.28064323653093
0.00780114947408057,0.0027660683367842,1.09809702905231,5.34804578539899,9.56112452357634
0.00503520382925106,0.00500462502350892,1.07509386585733,5.1565210043451,9.402854959079
0.00696882103153019,0.00666957327431179,1.0687916203161,5.3044106098356,9.47026644118031
0.00350660880296664,0.00452529683944746,1.13098629971419,5.26539305692875,10.1740147763108
0.0112367641020215,0.00342688920975254,1.20039501927315,5.20390626607137,11.3187025360008
0.0160093574348582,0.00494822922598767,1.27091444729185,5.23409983218322,11.4963244526358
0.00281099146074671,0.00172803195686931,1.23637572613694,5.4925186574054,10.8018533438168
0.000298435946294541,0.000441311692891887,1.22713811633326,5.67979163099686,10.8268931929212
0.00349392848000843,0.000274704798899603,1.20473593574166,6.23149303026172,11.8254369304487
0.00073921582079108,0.00191886709925408,1.23605845341948,5.73683268524695,11.9248523028074
0.000458239782947734,0.00286229450035506,1.20008426659169,6.14920009733559,12.6643276907248
0.00315507037451454,0.00316731251563363,1.21407574840292,6.16233746380824,11.4484207249457
0.0049638707581275,0.00478027464372129,1.21863609702839,5.91097358422028,12.0842419251544
0.00129460980543304,0.00262195841418877,1.08317357658863,7.03750912088991,11.7086915656669
0.00208398396051824,0.00285497580023064,0.976371014631414,7.24404632670209,10.9971077141489
0.00120221228701027,0.000977294664175026,0.997753121820996,6.49395642287433,10.5124187673821
0.000229979106072788,0.00172745557474103,1.01517832719951,6.33036023632027,10.772549523751
0.00211302442094561,0.00132063979401696,1.02679450634488,5.74275532622983,9.65056687454951
0.00674607743089992,0.00913597711980035,1.12536547777953,5.74467746184725,11.404479150062
0.0161526456452881,0.00772264204356688,1.20511911672318,4.90882186444994,11.4401885069512
0.0112073409767643,0.0062662893171537,1.24172435853186,6.25688905663298,13.3200307284553
0.00375635498262711,0.00378049506440888,1.20133417543553,6.32851475568929,13.0294854416117
0.00296983352961737,0.00280601339251799,1.19848985327071,6.19960618370581,13.4201327139582
0.00384539830530592,0.00121354180948653,1.28319420639996,6.39206979492647,12.4807547046161
0.00881019626601529,0.000106318794220862,1.06435655589706,7.01232474080849,10.899477279448
0.0149825451324292,0.000590182226126546,1.04144473690665,6.19756900651942,9.0623248494457
0.0235501386692091,0.000695472280776096,0.950088370050384,6.55400162951651,9.20614369549092
0.00230213679800979,0.000483955520730099,0.930781820651798,6.60049552438545,9.88677699384514
0.000456550102756226,0.000531730199684932,0.989396378726421,6.57823979077625,10.4315026537225
0.00440268564103381,0.000229208579690305,1.02255774230062,5.58275313946182,8.30037586178521
0.000460262079151432,0.000130753435814377,0.923512269894404,5.68551367489385,8.85893413614443
0.00118099638766071,0.000364083641376618,1.06208129894722,5.38811067878964,8.9901354425024
0.000523997335775999,0.00431011181945539,1.04773886729284,5.19994884534503,9.41130671779656
0.0137727478587409,0.00351659477087392,1.07671915069083,4.93796586009929,9.36607703812451
0.00640256652881709,0.000388969076794426,1.10098995029203,5.23102400961587,9.06563554896556
0.0218367082807144,0.00190848306255648,1.09901742366091,5.26476610475316,9.28437006905081
0.0198299622969974,0.000697155203150231,1.11910607779147,5.30772047513374,10.1001526535336
0.0147165304563162,0.000113171605001019,1.1535057009255,5.04197137709916,9.03018159012647
0.0121039451006427,0.000479730880606971,1.06548667749828,5.46755767986387,9.8936909985576
0.0127715636105742,5.35518306240114e-05,1.13994460700579,5.29732320794893,10.5095886187788
0.00504263698585009,2.94291369192654e-05,1.21264102869475,5.28081135719035,10.7178961939426
0.00231761373370239,0.000722229653424987,1.21707748164828,5.50729846098363,10.6937144947951
0.000304479835408551,0.00018761827789872,1.15811074075304,5.40846721273408,9.58871146745413
0.000225804657306434,0.00151404790712858,1.09805193027431,5.37320873122224,9.62829876280473
0.00061280224485956,0.00146021655435409,1.10580596360447,5.86857266146251,11.218103695047
0.00533605635584416,0.000537245814151264,1.11354857321453,6.05807277193902,10.2683039615777
0.00663033428238482,0.000779133872705894,0.984661931512843,6.31974020210703,9.13357578040183
0.00853357511879406,0.0014634486882041,0.942841535576437,6.3086226622728,9.97666928414508
0.0255074448385016,0.00356068783551225,1.02621706576152,6.2521609070372,9.60700723729306
0.0171296974841934,0.00187119866167483,1.00047546793352,6.28369614250705,9.63121846153666
0.00560941140719944,0.00161294106216839,1.04040944819042,5.89308414614352,11.1647355391019
0.0044576235091116,0.00297212600146155,1.13982170300197,5.67954967855796,9.59541852584374
0.000265867497423787,0.00724434330483507,1.12468218553022,5.70527094053623,11.041436473043
0.0162677859555303,0.00365259547790829,1.11476382708888,5.94689117423314,9.71332693416193
0.00489422324426713,2.07072813252601e-05,1.05095019737753,5.20578144205814,8.36783427502528
0.0205431774593445,0.00134820122342941,0.951469188641048,5.91261010914189,9.31696920929645
0.0192883273860117,0.00317620639729612,1.07844333588545,5.71912234876384,10.2303382108954
0.00228179069023405,7.09045531103067e-05,1.10044632130751,5.69805927862638,10.7772875893431
0.00646505248975892,0.000196841604860181,1.1569454197351,5.61390170254038,10.2971187741065
0.00546120432576096,0.0092429332740972,1.00035341284121,6.48139176763884,10.8857586101664
0.00530198164586022,0.00501532807359443,0.993094962204501,5.94274265495419,8.61339249411018
0.00952084352386033,0.00277696293987816,0.998567514833079,5.20211540827818,8.32568771480934
0.0166645601819774,0.00163116658242184,0.98407722155619,5.25585957808178,8.49679249194802
0.0020661791055561,0.000852209868692166,1.06055980558541,4.92573012294715,8.85628184345902
0.00196307924844144,0.00075844681965959,1.10392189764893,4.95374914840331,8.818755680992
0.00125817881905583,0.00612308747161083,1.1337051456037,5.12687871071171,9.71666871585014
0.00208195476039397,0.00289680360613639,1.17890304285173,4.91829236768951,10.1176091205894
0.00755285551003976,0.0012541906764187,1.20748076524268,4.86742675448261,9.49401765704217
0.0186849571767624,0.00122246012141608,1.19312390179056,5.11398826356799,8.83498411577859
0.000683989146899207,0.00558424379981425,1.19789418654199,4.85639046050485,10.427786266147
0.00442461539529756,0.000795590385832374,1.27493360406238,4.84091673023936,11.0664484007984
0.0073920385670427,0.00662916644467704,1.25499051689136,4.42360902329772,8.93965140951465
0.00352440347311197,0.0055411147784725,1.1789644761853,5.24736617896955,9.27936477043458
0.0159087130122031,0.000385991327517297,1.19936144281207,5.70394628211173,10.0321843529963
0.034835762250225,0.00197964716157403,1.02644359601315,6.47663134448479,9.54641113885725
0.0116198464819291,0.000515528611851086,1.03035861837834,5.02371320775959,8.1028128677425
0.0140904960591148,0.000106150808604823,1.01169957247335,5.3049488869441,9.16228012327351
0.00770055535353005,0.000108527093563091,1.07305157786894,5.48831405406271,8.84077612898559
0.00231351174014729,0.00180603490771853,0.990035441070367,5.86573920436596,10.0860700065154
0.00295550837845541,0.000975673388559538,1.02982153839199,5.63531032082455,8.9110285600531
0.0128675924178955,0.00194611324969004,1.00093781535466,5.32569135906005,8.04363443217008
